19059	10	16
9103	10	3
5505	10	1
2405	10	18
15441	10	17
8316	10	5
18705	10	28
8006	10	1
14086	10	1
19263	10	5
1389	10	18
2391	10	18
8122	10	1
7386	10	1
14027	10	1
12493	10	50
2564	10	15
18452	10	1
11265	10	29
17024	10	1
3990	10	13
10735	10	29
5055	10	52
7963	10	1
15558	10	23
21668	10	3
12988	10	28
12120	10	1
1102	10	1
12084	10	7
17391	10	1
11176	10	12
12897	10	29
6802	10	0
7401	10	33
10512	10	1
11524	10	27
14336	10	18
19038	10	0
5000	10	1
17474	10	14
7494	10	1
2988	10	9
11798	10	53
10271	10	10
12199	10	3
826	10	3
17435	10	5
1164	10	28
1155	10	5
9309	10	5
17066	10	18
1519	10	1
8477	10	0
4134	10	15
1194	10	67
14103	10	10
4283	10	3
8575	10	8
20069	10	28
2060	10	8
4881	10	80
18381	10	1
14321	10	75
8094	10	3
7830	10	0
751	10	71
22504	10	3
19792	10	1
21819	10	14
7550	10	17
21956	10	11
13288	10	35
9615	10	0
1742	10	28
6534	10	9
11670	10	5
6317	10	37
13461	10	3
12806	10	8
5184	10	1
14490	10	9
610	10	65
20676	10	47
10266	10	21
11305	10	8
2165	10	9
19942	10	0
4955	10	3
16566	10	18
7834	10	8
21490	10	8
10717	10	15
21778	10	5
14432	10	11
5031	10	1
21212	10	47
9175	10	13
15013	10	1
14025	10	72
8513	10	7
13282	10	1
6509	10	1
5788	10	28
1203	10	1
8893	10	1
8988	10	3
18620	10	12
823	10	1
21757	10	1
5752	10	6
898	10	12
11505	10	9
13495	10	1
20455	10	10
12815	10	3
2910	10	15
11655	10	1
10580	10	12
10540	10	17
1082	10	56
20525	10	1
19025	10	0
8187	10	7
16798	10	18
5709	10	9
4277	10	9
1499	10	67
6241	10	15
3587	10	0
8193	10	17
4563	10	28
4890	10	17
18960	10	5
14109	10	0
12882	10	15
17772	10	29
22999	10	18
9009	10	72
16700	10	17
13139	10	21
8552	10	29
2487	10	15
2822	10	17
211	10	72
4827	10	5
13409	10	9
17115	10	0
11268	10	18
10221	10	7
10669	10	28
7252	10	3
21796	10	1
7213	10	1
14466	10	24
12784	10	1
7981	10	10
15055	10	1
8180	10	25
9335	10	17
8998	10	3
10678	10	0
6699	10	12
4183	10	5
3609	10	15
20131	10	25
10968	10	1
8393	10	19
2604	10	3
19858	10	57
6704	10	1
9200	10	1
2157	10	72
3397	10	8
23330	10	18
20748	10	26
1882	10	18
16710	10	1
503	10	1
20629	10	12
10466	10	17
21514	10	9
11602	10	3
12136	10	29
16865	10	28
8736	10	6
7528	10	1
17672	10	1
9328	10	21
16346	10	12
22254	10	109
21888	10	29
13450	10	11
2765	10	17
1543	10	18
9676	10	1
17539	10	9
1224	10	1
5247	10	3
10341	10	3
3207	10	9
627	10	12
14673	10	7
5391	10	110
17485	10	15
7759	10	1
11262	10	8
21056	10	50
18755	10	9
3824	10	47
19284	10	1
9497	10	1
14928	10	40
20304	10	0
95	10	1
6855	10	6
17220	10	1
12353	10	50
12827	10	1
1672	10	1
2018	10	15
18543	10	28
13301	10	28
1745	10	13
1422	10	1
12236	10	1
9952	10	12
14952	10	9
10396	10	0
13501	10	1
243	10	1
3409	10	17
8429	10	28
13641	10	15
3269	10	27
9069	10	17
4149	10	13
3905	10	7
7277	10	1
12469	10	1
9043	10	5
12047	10	17
16328	10	15
650	10	9
2123	10	34
6268	10	17
23188	10	28
20302	10	111
2252	10	23
9594	10	10
4663	10	1
10002	10	3
6716	10	10
12866	10	8
19970	10	0
7519	10	1
338	10	1
19280	10	1
8971	10	17
2031	10	3
19836	10	1
10894	10	1
17879	10	3
16329	10	34
2301	10	28
10555	10	1
14065	10	10
5329	10	9
14597	10	3
13424	10	1
4560	10	0
20043	10	3
1887	10	17
6506	10	16
326	10	5
16767	10	80
5625	10	70
3621	10	18
19856	10	17
10905	10	1
23084	10	18
18253	10	24
19087	10	52
4823	10	1
7193	10	1
8160	10	1
17763	10	1
4407	10	7
6081	10	27
3264	10	3
992	10	1
9583	10	1
3448	10	1
14488	10	3
3292	10	0
15320	10	1
17839	10	1
16751	10	10
4913	10	0
8099	10	1
10913	10	28
16402	10	3
15693	10	0
15508	10	18
17585	10	28
10520	10	2
2104	10	3
4564	10	28
14634	10	67
2757	10	16
18927	10	28
22433	10	15
17278	10	1
20853	10	11
13521	10	0
19186	10	3
17554	10	35
6578	10	1
644	10	1
8269	10	17
15416	10	21
8872	10	17
2249	10	0
5464	10	18
19369	10	17
3611	10	0
15759	10	3
6244	10	0
4762	10	4
10634	10	17
11930	10	28
3493	10	3
18816	10	0
3509	10	25
4954	10	1
21965	10	1
8363	10	3
4531	10	18
6090	10	5
14101	10	1
5946	10	1
12974	10	17
1856	10	12
18878	10	21
16036	10	0
6560	10	28
2960	10	21
6890	10	1
13024	10	67
279	10	70
7220	10	21
17580	10	11
1600	10	1
2310	10	1
19311	10	1
6690	10	9
3617	10	3
11735	10	1
19603	10	1
4879	10	59
21499	10	8
17267	10	29
4019	10	1
10151	10	18
11137	10	72
19625	10	28
17007	10	3
10479	10	0
5059	10	14
842	10	12
12532	10	7
16550	10	0
17288	10	28
20265	10	18
12730	10	16
11250	10	17
19788	10	10
5995	10	7
9540	10	1
11	10	9
8365	10	7
14215	10	10
9836	10	28
16613	10	1
14896	10	8
1280	10	26
2852	10	15
10028	10	15
9500	10	1
2005	10	1
4150	10	3
9565	10	1
7595	10	0
10589	10	9
6893	10	1
3955	10	17
17157	10	28
14574	10	1
2042	10	29
861	10	1
5315	10	5
20621	10	12
21128	10	21
5569	10	1
16351	10	19
9652	10	18
12785	10	1
9459	10	1
9645	10	18
15083	10	28
7859	10	0
10393	10	1
3379	10	29
5828	10	15
6387	10	1
285	10	1
8819	10	16
8110	10	1
4937	10	50
20013	10	32
21835	10	0
18484	10	28
10647	10	56
15354	10	1
22149	10	12
4763	10	9
9215	10	113
15960	10	28
22288	10	28
12417	10	72
6926	10	0
18417	10	17
4161	10	0
269	10	4
7675	10	0
17264	10	0
4977	10	15
2646	10	1
19383	10	23
10806	10	27
2887	10	0
15301	10	1
18116	10	15
2375	10	28
771	10	1
1385	10	3
6097	10	67
8340	10	49
12195	10	18
18577	10	18
7587	10	10
11373	10	18
10371	10	0
18699	10	12
12309	10	10
11669	10	0
3660	10	15
9354	10	1
13222	10	1
1554	10	1
11916	10	6
9111	10	29
5138	10	1
21745	10	29
4160	10	1
2508	10	7
9155	10	3
15171	10	1
7504	10	8
17927	10	7
7564	10	8
6212	10	18
16969	10	37
22494	10	29
13435	10	1
10013	10	11
7341	10	17
2644	10	19
10063	10	9
11589	10	0
5080	10	5
14949	10	18
6416	10	28
19451	10	1
6749	10	28
6741	10	18
17380	10	19
4432	10	5
11385	10	3
10031	10	0
1293	10	1
20714	10	50
18101	10	12
4254	10	9
55	10	1
3117	10	12
6041	10	5
10712	10	35
9554	10	3
13243	10	0
9096	10	18
496	10	34
14494	10	3
21517	10	12
2442	10	3
18548	10	3
13686	10	28
16780	10	71
18852	10	1
1730	10	1
8461	10	0
4874	10	5
9866	10	1
1464	10	1
14823	10	0
13853	10	30
6369	10	0
35	10	28
9868	10	1
14054	10	1
9467	10	3
9193	10	18
1664	10	57
15589	10	0
4243	10	28
7258	10	1
8816	10	8
1219	10	1
20643	10	1
22777	10	72
4146	10	12
7050	10	15
4755	10	1
17802	10	1
19951	10	17
3983	10	5
2206	10	3
5570	10	1
19697	10	17
7798	10	1
5853	10	1
17854	10	3
5977	10	0
9865	10	25
15611	10	1
23002	10	5
6777	10	1
4924	10	58
15782	10	29
12248	10	79
11571	10	0
10144	10	114
596	10	1
13840	10	3
3082	10	12
11026	10	12
11608	10	12
3871	10	13
18330	10	6
14980	10	28
666	10	15
5548	10	6
18268	10	1
12237	10	5
2327	10	3
663	10	1
6683	10	3
926	10	1
9675	10	32
2356	10	10
8100	10	1
17371	10	9
8366	10	18
14108	10	1
8782	10	6
5386	10	1
6770	10	37
1193	10	8
1534	10	57
8717	10	28
1652	10	5
9646	10	3
8116	10	1
6171	10	18
14414	10	0
1179	10	12
7657	10	10
13687	10	1
741	10	1
9765	10	15
8959	10	17
11153	10	3
10297	10	11
7473	10	8
9033	10	0
4464	10	1
16098	10	14
7351	10	1
15615	10	0
19672	10	1
5234	10	1
8151	10	27
7102	10	1
2559	10	28
12924	10	1
13950	10	28
19181	10	5
11895	10	52
19393	10	28
17046	10	21
16719	10	1
11227	10	7
2087	10	1
1723	10	28
13927	10	9
4722	10	21
12834	10	21
9327	10	21
19498	10	67
2077	10	67
14416	10	9
9381	10	28
2411	10	21
17718	10	13
4912	10	21
3210	10	56
13655	10	28
7366	10	3
21532	10	1
5652	10	1
9844	10	1
16826	10	8
2673	10	3
15497	10	18
10943	10	5
5779	10	28
2634	10	1
4361	10	18
4787	10	50
10839	10	1
255	10	15
10883	10	5
8447	10	3
652	10	14
16734	10	1
19387	10	43
310	10	1
20154	10	3
9864	10	17
15461	10	12
2557	10	17
10844	10	1
17109	10	5
6944	10	3
9357	10	29
12641	10	8
5237	10	5
502	10	18
3491	10	21
9212	10	12
5136	10	1
5756	10	19
14801	10	40
1946	10	28
177	10	12
11383	10	19
407	10	8
16446	10	7
9978	10	1
11645	10	29
6442	10	1
15092	10	76
16784	10	1
593	10	1
5744	10	15
20103	10	28
17228	10	1
5743	10	12
1852	10	11
16075	10	5
1964	10	1
16721	10	59
6765	10	28
18780	10	16
18072	10	116
2693	10	6
15721	10	3
6563	10	0
14947	10	56
15193	10	3
14831	10	8
3734	10	29
20948	10	57
4154	10	3
7511	10	1
1859	10	15
8272	10	8
5693	10	18
16930	10	3
13175	10	117
6286	10	0
16311	10	1
10436	10	21
2536	10	0
3390	10	9
22311	10	9
4422	10	18
5802	10	1
15388	10	18
14431	10	7
9235	10	14
9161	10	8
14529	10	18
18287	10	21
7014	10	1
1999	10	18
14322	10	8
9141	10	29
12899	10	17
3138	10	15
4455	10	1
4761	10	10
6580	10	9
862	10	5
21204	10	3
12425	10	28
18811	10	28
9293	10	9
11859	10	7
20953	10	1
9153	10	47
19299	10	32
5303	10	3
16910	10	3
6957	10	32
